Date,League_ID,Season,Home_Team,Away_Team,Home_Goals,Away_Goals,Home_Goals_Time,Away_Goals_Time,RefereeName,Outcome,Total_Goals,Exact_Score,Team_Home,Avg_Goals_Scored_Last5_Home,Avg_Goals_Conceded_Last5_Home,Avg_Points_Last5_Home,Avg_Goals_Scored_Home_Last5_Home,Avg_Goals_Scored_Away_Last5_Home,Avg_Goals_Conceded_Home_Last5_Home,Avg_Goals_Conceded_Away_Last5_Home,Avg_Points_Home_Last5_Home,Avg_Points_Away_Last5_Home,Team_Away,Avg_Goals_Scored_Last5_Away,Avg_Goals_Conceded_Last5_Away,Avg_Points_Last5_Away,Avg_Goals_Scored_Home_Last5_Away,Avg_Goals_Scored_Away_Last5_Away,Avg_Goals_Conceded_Home_Last5_Away,Avg_Goals_Conceded_Away_Last5_Away,Avg_Points_Home_Last5_Away,Avg_Points_Away_Last5_Away,Diff_Avg_Goals_Scored_Last5,Diff_Avg_Goals_Scored_Venue_Last5,Diff_Avg_Goals_Conceded_Last5,Diff_Avg_Goals_Conceded_Venue_Last5,Diff_Avg_Points_Last5,Diff_Avg_Points_Venue_Last5,Month,DayOfWeek
2021-09-19 14:15:00,140,2021.0,Real Sociedad de Fútbol,Sevilla FC,0.0,0.0,0.0,0.0,Mateu,D,0.0,0-0,Real Sociedad de Fútbol,1.5,1.0,2.25,1.0,2.0,0.0,4.0,3.0,0.0,Sevilla FC,1.6666666666666667,0.3333333333333333,2.3333333333333335,3.0,1.0,0.0,0.5,3.0,2.0,-0.16666666666666674,0.0,0.6666666666666667,-0.5,-0.08333333333333348,1.0,9,6
2021-09-19 16:30:00,140,2021.0,Real Betis,RCD Espanyol de Barcelona,2.0,2.0,2.0,1.0,Soto,D,4.0,2-2,Real Betis,1.0,1.0,1.25,0.5,1.0,1.0,1.0,0.5,1.0,RCD Espanyol de Barcelona,0.25,0.75,0.5,0.0,0.0,0.0,0.5,1.0,0.5,0.75,0.5,0.25,0.5,0.75,0.0,9,6
2021-09-19 19:00:00,140,2021.0,Valencia CF,Real Madrid CF,1.0,2.0,0.0,0.0,González,A,3.0,1-2,Valencia CF,2.25,0.5,2.5,2.0,1.0,0.0,1.0,3.0,1.0,Real Madrid CF,3.25,1.5,2.5,5.0,2.6666666666666665,2.0,1.3333333333333333,3.0,2.3333333333333335,-1.0,-0.6666666666666665,-1.0,-1.3333333333333333,0.0,0.6666666666666665,9,6
2021-09-20 19:00:00,140,2021.0,FC Barcelona,Granada CF,1.0,1.0,0.0,1.0,Jaime,D,2.0,1-1,FC Barcelona,2.3333333333333335,1.3333333333333333,2.3333333333333335,3.0,1.0,1.5,1.0,3.0,1.0,Granada CF,0.5,1.75,0.5,1.0,0.0,1.0,2.0,1.0,0.5,1.8333333333333335,3.0,-0.41666666666666674,-0.5,1.8333333333333335,2.5,9,0
2021-09-21 17:30:00,140,2021.0,Getafe CF,Atletico Madrid,1.0,2.0,1.0,0.0,Cuadra,A,3.0,1-2,Getafe CF,0.2,1.6,0.0,0.0,0.5,1.0,1.5,0.0,0.0,Atletico Madrid,1.4,0.8,2.2,1.5,2.0,1.0,1.0,2.0,3.0,-1.2,-2.0,0.8,0.0,-2.2,-3.0,9,1
2021-09-21 20:00:00,140,2021.0,Athletic Club,Rayo Vallecano de Madrid,1.0,2.0,1.0,1.0,Munuera,A,3.0,1-2,Athletic Club,0.8,0.2,1.8,1.5,0.5,0.5,0.0,2.0,2.0,Rayo Vallecano de Madrid,1.6,1.0,1.4,4.0,0.3333333333333333,0.0,1.6666666666666667,3.0,0.3333333333333333,-0.8,1.1666666666666667,-0.8,-1.1666666666666667,0.40000000000000013,1.6666666666666667,9,1
2021-09-21 20:00:00,140,2021.0,Levante UD,RC Celta de Vigo,0.0,2.0,0.0,0.0,Figueroa,A,2.0,0-2,Levante UD,1.2,1.4,0.8,2.0,0.5,2.0,1.0,1.0,0.5,RC Celta de Vigo,0.8,2.0,0.2,0.5,1.0,1.5,2.5,0.0,0.5,0.3999999999999999,1.0,-0.6000000000000001,-0.5,0.6000000000000001,0.5,9,1
2021-09-22 17:30:00,140,2021.0,RCD Espanyol de Barcelona,Alaves,1.0,0.0,0.0,0.0,Melero,H,1.0,1-0,RCD Espanyol de Barcelona,0.6,1.0,0.6,0.5,0.0,1.0,0.5,0.5,0.5,Alaves,0.25,2.5,0.0,0.5,0.0,2.5,3.0,0.0,0.0,0.35,0.5,-1.5,-2.0,0.6,0.5,9,2
2021-09-22 17:30:00,140,2021.0,Sevilla FC,Valencia CF,3.0,1.0,3.0,1.0,Sánchez,H,4.0,3-1,Sevilla FC,1.25,0.25,2.0,3.0,1.0,0.0,0.5,3.0,2.0,Valencia CF,2.0,0.8,2.0,2.0,2.5,0.0,1.0,3.0,2.0,-0.75,0.5,-0.55,-1.0,0.0,1.0,9,2
2021-09-22 20:00:00,140,2021.0,Villarreal CF,Elche CF,4.0,1.0,2.0,1.0,Muñiz,H,5.0,4-1,Villarreal CF,0.5,0.5,1.0,0.0,1.0,0.0,1.0,1.0,1.0,Elche CF,0.6,0.6,1.2,0.5,0.5,0.5,0.5,1.0,1.5,-0.09999999999999998,-0.5,-0.09999999999999998,-0.5,-0.19999999999999996,-0.5,9,2
